,stars,name,feedback,avg_sent,gender,num_words,emoji
181,5,Лещинский Евгений,отличный,2.0,M,2,0
182,5,Адиль,отличный базовый,3.0,M,3,0
183,5,Артем,хороший качество,3.0,M,3,0
184,5,Богдан,хороший качество размер соответствовать,4.0,M,4,0
185,5,Расул,отличный каждый день,5.0,M,5,0
186,5,Татул,норма,2.0,M,2,0
187,4,Денис,норма,1.0,M,1,0
188,5,сергей,базовый вещь,2.0,M,2,0
189,5,Ацамаз,супер,2.0,M,2,0
190,4,Олег,замечательный hugo boss базовый показаться хороший,10.0,M,11,0
191,5,Элбик,размер подойти самый стандартный гардероб,7.0,M,7,0
192,4,Дмитрий,простой базовый брать размер скорее,11.0,M,11,0
193,5,Кирилл,нооорм,1.0,M,1,0
194,5,Владимир,отличный вещь никакой вопрос,2.0,M,4,0
195,5,Станислав,подойти качество отличный,4.0,M,4,0
196,5,Александр,,1.0,M,1,1
197,5,артем,качество,1.0,M,1,0
198,5,Дмитрий,отличаться картинка плечо ещё затемнить надпись hugo boss качество отличный,6.0,M,12,0
199,5,Ашур угли Аброр,супер,1.0,M,1,0
200,5,Михаил,отлично качество доступный цена,5.0,M,5,0
201,5,Алексей,,1.0,M,1,1
202,5,Александр,классный,2.0,M,2,0
203,5,Дмитрий,,1.0,M,1,1
204,5,Фёдор,хороший качество стоить свой деньга,5.0,M,5,0
205,5,Олег,соответствовать,1.0,M,1,0
206,4,Шамиль,выглядеть сайт,6.0,M,6,0
207,5,Сергей,приятный тело идти размер размер,5.0,M,7,0
208,5,Арсений,качество материал окантовка тактильный ощущение приятный сидеть тело,6.0,M,12,0
209,5,Гусен,хороший село отлично,4.0,M,4,0
210,5,Андрей,отличный просвечивать перекручиваться стирка,8.0,M,8,0
211,5,Руслан Газиев,порядок,1.0,M,1,0
212,5,Руслан Газиев,порядок,1.0,M,1,0
213,5,Дмитрий,обычный,3.0,M,6,0
214,2,Рамазан,воротник широкий растянутый,5.0,M,5,0
215,5,Дмитрий,,1.0,M,1,1
216,5,Александр,классный хороший материал стирка терять форма затираться,6.0,M,12,0
217,5,Павел,покупать спасибо большой,5.0,M,5,0
218,5,Щеглов Владимир,хлопок,1.0,M,1,0
219,5,Трофимчук Сергей,хороший материал,2.0,M,2,0
220,5,Калиев  Альберт,,1.0,M,1,3
221,5,Денис,отличный,2.0,M,2,0
222,5,Максим,качественно красиво,2.0,M,2,0
223,5,Андрей,обычный качество нормальный,4.0,M,4,0
224,5,Игорь,вполне приемлемый,2.0,M,2,0
225,5,вадим,норма,1.0,M,1,0
226,5,Евгений,толстой ткань гуд,1.5,M,3,0
227,5,Александр,хороший качество,2.0,M,2,0
228,5,Олег,хороший,2.0,M,2,0
229,5,Аркадий,супер,1.0,M,1,0
230,5,Владислав,работа отлично,3.0,M,3,0
231,5,Ислам,,1.0,M,1,1
232,5,Магомедов Магомед,хороший качественный,2.0,M,2,0
233,5,Александр,ткань ожидать хороший база пойти,3.5,M,7,0
234,5,Сабир,качество оно,4.0,M,4,0
235,5,Сабир,качество оно,4.0,M,4,0
236,5,Сергей,модный красивый стильный,3.0,M,3,0
237,5,Егор,идеально,1.0,M,1,0
238,5,Артем,,1.0,M,1,3
239,5,Станислав,отличный,2.0,M,2,0
240,5,Иван,отличный качество село фигура,3.0,M,6,0
241,5,Павел,приятный цвет,3.0,M,3,0
242,5,Черкасов Андрей,хороший качество размер,3.0,M,4,0
243,5,Егор,устроить,2.0,M,2,0
244,3,Игорь,качество хороший лонс бирка написать сделать россия брать ягодный магазин качество сделать 600р стирка село,14.0,M,29,1
245,5,Тищук Игор,около,2.0,M,2,0
246,5,Дмитрий Леонов,бомба,1.0,M,1,0
247,5,Александр,приятный материал тело принт стирка стираться,4.5,M,9,0
248,5,Андрей,отличный плотный материал,4.0,M,4,0
249,5,Владимир,топ,1.0,M,1,0
250,5,влад,годный,2.0,M,3,1
251,5,Сергей,хороший качественный ткань служить долго видимый износ,9.0,M,9,0
252,5,Никитин Сергей,торчать нитка дырка расхождение шов заметить сезон вполне,5.5,M,11,0
253,5,Даниил,хороший,2.0,M,2,0
254,5,Никитин Андрей,неожидать,4.0,M,4,0
255,5,Романов Сергей,супер товар,2.0,M,2,0
256,5,Романов Сергей,супер товар,2.0,M,2,0
257,5,Леонид,удивительно хороший качество,3.0,M,3,0
258,5,Александр,качесвенный плотный сидеть,4.0,M,4,0
259,5,Хакназаров Шахбоз,отличный чётко,4.0,M,4,0
260,5,Артур,хлёсткий качество,2.0,M,2,0
261,5,максим,топ,1.0,M,1,0
262,5,Галиев Ильгиз,,1.0,M,1,1
263,4,Эдуард,ткань приятный плотный немного колючий бирка шея,9.0,M,9,0
264,5,Филимоненко Игорь,качество высота советовать,4.0,M,4,0
265,5,Станислав,удобный материал приятный,1.5,M,3,0
266,5,Станислав,качественно сшить материал отличный,3.0,M,6,0
267,5,Констанин,качество отличный рекомендовать,2.0,M,3,0
268,5,Олег,отличный,2.0,M,2,0
269,5,Куприянов Тимур,отличный,2.0,M,2,0
270,5,Филимоненко Игорь,бомба цвет приятный,3.0,M,3,0
271,5,Максим,качество супер удивлённый сшить россия,3.5,M,7,0
272,5,макс,классный,1.0,M,1,0
273,4,Станислав,качество хороший цвет оказаться фото болотный оттенок заказывать цвет возврат,10.0,M,21,0
274,5,Александр,,1.0,M,1,1
275,5,Александр,брать размер ткань приятный вытягиваться,7.0,M,9,0
276,5,Дмитрий,хороший качество идти размер,6.0,M,6,0
277,5,Руслан,цвет хороший фото качество топ,3.5,M,7,0
278,5,Алмазов Алмаз,супер товар,2.0,M,2,0
279,5,Рустам Ойбулатов,хороший,2.0,M,2,0
280,5,иван,отлично,1.0,M,1,0
281,5,Баев Вячеслав,приятный ощупь нитка торчать цена качество,8.0,M,8,0
282,5,Андрей,качественный принт супер,6.0,M,6,3
283,5,Иванов Сергей,качество хороший,4.0,M,4,0
284,5,Роман,плотный хороший качество размер соответствовать заявить длинноватый рост 173см,4.333333333333333,M,13,0
285,5,Олег,хороший качество,2.0,M,2,0
286,5,Сидаков Азамат,отличный майк принт просто супер,2.5,M,5,0
287,5,Семен,отлично идеально параметр,6.0,M,8,0
288,5,царь,красивый майк девочка,4.0,M,4,0
289,5,Владимир,классный приятный цвет качество,7.0,M,7,1
290,5,Сапожников Владимир,хороший качество длинный целое размер подходить,3.5,M,7,0
291,5,Казеннов,,1.0,M,1,1
292,5,Костин Олег,качество отличный брать 2размер большой хип хоп доставка топ 3день забрать путь домой,9.0,M,18,0
293,5,Костин Олег,качество отличный брать 2размер большой хип хоп доставка топ 3день забрать путь домой,9.0,M,18,0
294,5,Казеннов,отличный размер соответствовать рекомендовать,5.0,M,5,0
295,5,Дука Іван,идеально,1.0,M,1,0
296,5,Эдуард,качественный,2.0,M,2,0
297,5,Роман,отличный вещь большемерить,3.0,M,3,0
298,5,денис,качество высота,3.0,M,3,0
299,5,Роман,качество хороший большемерить,5.0,M,5,0
300,5,Ярослав,классный,2.0,M,2,0
301,5,Ярослав,хороший качество,2.0,M,2,0
302,5,Захарченко Сергей,отлично подойти размер качество отличный,8.0,M,8,0
303,5,Георгий,качество,1.0,M,1,0
304,5,Иван,нраица,1.0,M,1,0
305,5,Артём,немного большемерить норма,5.0,M,5,0
306,5,Дмитрий,плотный тёплый вариант,4.0,M,4,0
307,5,андрей,майк хороший приятный плотный материал нитка торчать шов качественный брать размер маленький предыдущий отзыв носить брать подойти,15.0,M,22,0
308,5,Сергей,хороший идти размер размер,3.0,M,6,0
309,5,Денис,размер подойти качество хороший,3.0,M,4,0
310,4,Эдуард,отказ оказаться больший рост,3.0,M,10,0
311,5,Юдин Виктор,прекрасный адидас адидас брать размер маленький,5.5,M,11,0
312,5,Толмачев Сергей,отличный качество размер соответствовать,3.0,M,4,0
313,5,Сергей,отлично размер подойти,2.0,M,4,0
314,5,Алексей,качественно,1.0,M,1,0
315,5,Алексей,качественно,1.0,M,1,0
316,5,Денис,прозрачный чур,3.0,M,3,0
317,5,Попов Михаил,отличный,2.0,M,2,0
318,5,Попов Михаил,качество подводить,3.0,M,3,0
319,5,Мальцев Артём,классный футболочка село идеально брэнд суперский,6.0,M,6,0
320,5,Егоров Марк,обычный,2.0,M,2,0
321,5,Камиль,,1.0,M,1,1
322,5,Дёмин Денис,огонь,1.0,M,1,0
323,4,Вадим,соответствовать цена,2.0,M,2,0
324,5,лов,,1.0,M,1,0
325,4,Старков Александр,хороший размер размер,5.0,M,5,0
326,5,Альберт,отлично,2.0,M,2,0
327,5,Альберт,отлично,2.0,M,2,0
328,5,Быков Павел,отличный,2.0,M,2,0
329,5,Быков Павел,отличный,2.0,M,2,0
330,5,дмитрий,,1.0,M,1,3
331,5,дмитрий,,1.0,M,1,3
332,5,Алексей,классный лето,4.0,M,5,1
333,3,Николай,пойти,1.0,M,1,0
334,5,Серов Иван,отлично,1.0,M,1,0
335,4,Марат,нормальный повседневный материал достаточно плотный принт казаться добротный выдержать стирка,5.333333333333333,M,16,0
336,5,ДокторХаус,рекомендовать оболденной трикотаж высокий уровень,2.333333333333333,M,7,0
337,5,Мурат,,1.0,M,1,1
338,5,Алмаз,искать простой удобный однотонный найти лишний размер размер,4.0,M,12,0
339,5,Олег,брать самый ткань приятный,3.5,M,7,0
340,4,Андрей,размер размер подходить поэтому отказ,7.0,M,7,0
341,5,Ратушный Вячеслав,норма качество соответствовать цена,5.0,M,5,0
342,5,Ежов Владислав,хороший качество,2.0,M,2,0
343,5,Бондаренко Артем,нормально качество хороший,3.0,M,3,0
344,5,Бондаренко Артем,нормально качество хороший,3.0,M,3,0
345,5,Бондаренко Артем,нормально качество хороший,3.0,M,3,0
346,5,Мельников Антон,майк 600р зачёт 54ый идти 56ий,3.5,M,8,0
347,4,виктор,приятный лёгкий жена понравиться взять размер толя оверсайза толя крой фасон вобщий просторный удобный кайф лето понравиться покупка обнаружить маленький дырочка,35.0,M,36,0
348,5,Андрей,немножко большой мерритта качество отличный единственный бояться повести стирка поздний написать,16.0,M,16,0
349,5,Ревин Артем,крутой майк,2.0,M,2,0
350,5,Навоян Ишхан,крутой,2.0,M,2,0
351,5,Тимур,качество хороший довольный,4.0,M,4,0
352,5,Бунов Кирилл,привет оставить отзыв качество хороший хлопок жара самый тонкий гкай единственный немного совпадение размерный сетка заказать размер факт широкий длинный большемерить размер,5.714285714285714,M,43,1
353,5,Филипп,размер,2.0,M,2,0
354,3,Валерьевич Валерий,большемерить размер,4.0,M,4,0
355,5,Руслан Набиев,супер,2.0,M,2,0
356,3,Александр,большемерный взять факт менее,5.0,M,10,0
357,5,Влад,класс слегка большемерить,4.0,M,4,0
358,5,Егор,размер сесть отлично качество хороший,5.0,M,5,0
359,5,павел,возврат порвать внутринний шов жаль супер,2.6666666666666665,M,9,0
360,5,павел,товар супер качество материал высота сначала увидеть майк прийти дефект порвать делать возврат обрадоваться продовалить акция понять почему скинуть ещё зацеп спереди,3.7777777777777777,M,34,0
361,5,Сергей,дышать тренировка хороший,2.5,M,5,0
362,5,павел,качество отличный лето лёгкий жалко дорого,2.25,M,9,0
363,5,павел,качесвый супер,2.0,M,2,0
364,5,Рахман,отличный лёгкий летний немного просвечивать,3.0,M,6,0
365,5,Алексей,,1.0,M,1,1
366,4,Евгений,пойти,1.0,M,1,0
367,5,Архипов Александр,около фото,5.0,M,5,0
368,3,давид,оформление скидка,4.0,M,4,0
369,5,Олег,пляж отлично,3.0,M,3,0
370,5,Алексей,сидеть,2.0,M,2,0
371,4,Зульфир,большемерить простой лёгкий,2.0,M,4,0
372,5,Ларис,муж понравиться фигура живот размер размер,5.5,M,11,0
373,3,Эльбрус,плохой качество рекомендовать,4.0,M,4,0
374,5,Брюс Вейн,удобный размер соответствовать рекомендовать,4.0,M,4,0
375,5,сергей,хороший качество,2.0,M,2,0
376,5,Алексеев Иван,круто сидеть,2.0,M,2,0
377,5,Горчаков Денис,сидеть крутой качество,4.0,M,4,0
378,4,Игорь,маломерить размер носить обычно прийтись взять 4xl влезть качество хороший,5.0,M,15,0
379,5,Александр,понравиться,2.0,M,2,0
380,5,Федоров Сергей,отличный нарекание,4.0,M,4,0
381,5,Михаил,отличный хороший материал рекомендовать носить 50размер взять,11.0,M,14,1
382,5,Смирнов Алексей,отличный,2.0,M,2,0
383,4,Андрей,серый цвет рукав яркий фото размер брать следующий большой,16.0,M,16,0
384,3,Василий,маломерить качество соответствовать цена,2.0,M,4,0
385,5,Сергей,супер,2.0,M,2,0
386,5,михаил,супер,1.0,M,1,0
387,5,Степан,обычно размер майка фирма брать размер большой итог равно немного обтяга грудь норма район плечо сильно качество плохой деньга норма,36.0,M,37,0
388,4,Сергей,качество норма маломерить подойти размер,3.5,M,7,0
389,5,дмитрий,хороший,2.0,M,2,0
390,5,глеб,обычный,1.0,M,1,0
391,5,Шемаров Вячеслав,размер соответствовать,4.0,M,4,0
392,5,Варакин Дмитрий,классный маломерить брать большой размер,5.0,M,10,0
393,3,Сергей,размер соответствовать действительность взять размер максимум,6.5,M,13,0
394,4,александр,маломера хороший,5.0,M,5,0
395,5,Сергей,хороший качество идти фигура маломерить заказывать размер большой подойти xxl,6.0,M,18,0
396,5,Федор,фото плюс приятный ткань,6.0,M,6,0
397,5,Александр,плохой качество норма лето,5.0,M,6,0
398,5,Сергей,устраивать,1.0,M,1,0
399,5,Максим,,1.0,M,1,1
400,4,Авгонов Насим,хороший качество норма маломерить размер,4.0,M,8,0
401,5,Дмитрий,топчик качество,3.0,M,3,0
402,5,Сергей,хороший цена качество соответствовать,5.0,M,5,0
403,5,Алексей,отличный брать занятие спорт подходить 100 натуральный качественный износостойкий материал,13.0,M,13,0
404,5,Дмитрий,,1.0,M,1,1
405,5,Роман,хороший качество,3.0,M,3,0
406,5,Шабанов Даниил,нормас фут,2.0,M,2,0
407,5,Александр,переставать удивлять качество lonsdale,10.0,M,10,1
408,5,Александр,переставать удивлять качество lonsdale,10.0,M,10,1
409,5,Олег Олег,супер качество 100 хлопок покупка довольный,7.0,M,7,0
410,5,Дмитрий,отличный качество,2.0,M,2,0
411,5,Валерий,,1.0,M,1,1
412,5,Дмитрий,хороший качество,2.0,M,2,0
413,5,максим,,1.0,M,1,1
414,5,Николаев Алексей,,1.0,M,1,1
415,5,Артем,,1.0,M,1,0
416,5,Куницин Сергей,,1.0,M,1,1
417,5,Даниил,качество пушка,2.0,M,2,0
418,5,Сергей,размер соответствовать,2.0,M,2,0
419,5,Михаил,хороший качество идти размер,2.5,M,5,0
420,5,Геннадий,товар соответствовать фото,3.0,M,3,0
421,5,Арслан,просто классно,3.0,M,3,0
422,5,Мизгирев Александр,брать село идеально материал ощупь качественный,10.0,M,10,0
423,5,Александр,хороший,2.0,M,2,0
424,5,Аббяс,,1.0,M,1,1
425,5,Андрей,отличный идти размер размер,3.0,M,6,0
426,5,Амир,крутой,1.0,M,1,0
427,5,Назаров Виктор,фирма супер,6.0,M,6,0
428,5,Олег,nan,0.0,M,0,0
429,5,Владимир,качественно,2.0,M,2,0
430,5,Алексей,нормас,1.0,M,1,0
431,5,максим,супер материал хороший,3.5,M,7,0
432,5,Владимир,качественный товар,3.0,M,3,0
433,5,Амелин Сергей,,1.0,M,1,1
434,5,Даниил,хороший качество размер соответствовать,4.0,M,4,0
435,5,Михаил,качество отличный,2.0,M,2,0
436,5,Роман,супер,1.0,M,2,1
437,5,Максим,супер сожаление подойти размер,8.0,M,8,0
438,1,Антон,маломерить,1.0,M,1,0
439,5,Анатолий,качество отличный,3.0,M,3,1
440,5,Арслан,норма,1.0,M,1,0
441,5,Арслан,норма,1.0,M,1,0
442,5,Станислав,отличный приятный ощупь,5.0,M,5,0
443,5,игорь,отличный,2.0,M,2,0
444,5,Ахмед,,1.0,M,1,1
445,5,Акмаль,качество просто цвет точить точить модель,10.0,M,10,1
446,5,Шодликбек,хороший материал легко стираться,4.0,M,4,0
447,5,Пашаев Георгий,супер,2.0,M,2,0
448,4,Андрей,пойти,1.0,M,1,0
449,5,Денис,отлично,2.0,M,2,0
450,5,Михаил,размер подойти качество отлично,3.0,M,4,0
451,5,Иван,качество,2.0,M,2,1
452,3,Петр,сильно большемерить цвет любитель ткань отличный плотный,2.6666666666666665,M,8,0
453,5,Павел,хороший качество удобно сидеть,4.0,M,4,0
