,stars,name,feedback,avg_sent,gender,num_words,emoji
489,5,Мурад,Просто бомбавская ,2.0,M,2,0
490,5,Артур,Пушка,1.0,M,1,0
491,5,Эльмар,Классика от гап,3.0,M,3,0
492,5,Магомед,Футболка сделана из плотного хлопка Буквы gap вышиты очень аккуртно  футболка топ за такие деньги,14.0,M,15,0
493,5,Олег,Стильная футболка  достойное качество ,4.0,M,4,0
494,5,Дмитрий,За такие деньги отличная Майка,5.0,M,5,0
495,5,Федорчук Георгий,Качество супер,2.0,M,2,0
496,5,Круглов Вячеслав,Футболка хорошая  тонкая  легкая  Цвет темно зелёный  Цена думаю завышена  На 50 размер подошла отлично ,5.0,M,15,0
497,5,Анар,👍,1.0,M,1,1
498,5,Александр,Отличная футболка ,2.0,M,2,0
499,5,Максим,Футболка что надо  сидит гораздо лучше чем на фото  Брал размер 48  50 на фигуру 104  80  98  футболка села отлично  Всем рекомендую к покупке ,7.333333333333333,M,25,0
500,5,Александр,То что искал  Супер ,2.0,M,4,0
501,5,Александр,То что искал  Хорошая майка  Цвет и качество на хорошем уровне ,3.6666666666666665,M,11,0
502,5,Александр,То что искал  Хорошая майка  Цвет и качество на хорошем уровне ,3.6666666666666665,M,11,0
503,5,Титовец Денис,Простая неплохая футболка,3.0,M,3,0
504,5,Розанцев Николай,Футболка хорошая  Но на свои деньги  Не нарядная  скорее под свитер или рубашку  но абсолютно не стыдно будет остаться и в ней если что  Материал правильный  лёгкий и дышащий,7.25,M,29,0
505,5,Задунайский Алексей,Соответствует описанию,2.0,M,2,0
506,5,Дмитрий,Качество норм ,2.0,M,2,0
507,5,Моданов Анатолий,Отличный товар,2.0,M,2,0
508,5,Андрей,Отличный выбор  Рекомендую ,1.5,M,3,0
509,4,Павел,Хорошая футболка ,2.0,M,2,0
510,5,Андрей,Как надо  Хлопок  красивый цвет  качественный пошив  Рекомендую ,2.0,M,8,0
511,5,Андрей,Отличная футболка  Хлопок  красивый цвет  Рекомендую ,1.6666666666666667,M,6,0
512,5,Дмитрий,Хорошая лёгкая футболка ,3.0,M,3,0
513,5,Толстоухов,Качество супер,2.0,M,2,0
514,5,Егор,Все шикарно,2.0,M,2,0
515,5,Александр,Приятно и качественно,3.0,M,3,0
516,5,Кургаский Андрей,Покупкой очень доволен  Футболка стоит своих денег ,3.5,M,7,0
517,5,Андрей,Футболка хорошая  но большемерит,4.0,M,4,0
518,4,Марат,Большемерят  качество хорошее,2.0,M,3,0
519,5,Сытытов Алексей,Отличная футболка ,2.0,M,2,0
520,5,Санжар,Классная базовая футболка,3.0,M,3,0
521,5,Михайлов Евгений,👍,1.0,M,1,1
522,5,Сергей,Огонь,1.0,M,1,0
523,5,Александр,Как обычно 🔥🔥🔥,3.0,M,3,3
524,5,Омирбаева Бибигуль,Качество отличное  Немного длинновата оказалась на рост 180,4.0,M,8,0
525,5,Роман,Классная футболка  Матерьял тонковат  но на лето самое то ,4.5,M,9,0
526,5,АРТЕМЬЕВ Кирилл,Качество отличное  материал плотный  оригинал  Всем советую,3.5,M,7,0
527,5,Александр,Качественная и очень удобная  свободный покрой  идёт размер в размер  Непрозрачная  Спасибо за быструю доставку ,5.0,M,15,0
528,5,Суховицын Дмитрий,Хорошее качество,2.0,M,2,0
529,5,Архипов Сергей,Лёгкая  слегка прозрачная и мягкая на ощупь,7.0,M,7,0
530,5,Антон,Хорошее качество  ткань плотная  В отличие от поло этой фирмы резинка на рукавах не давит  Единственный минус очень длинная на рост 173  подрежу см на 4 ,8.666666666666666,M,26,0
531,5,Алексей,Отличное качество  Классика из классик  Очень стильно выглядит,2.6666666666666665,M,8,0
532,5,Кирилл,Футболка прекрасного качества  хорошо села по фигуре,6.0,M,7,0
533,5,Кирилл,Футболка хорошего качества  соответствует размеру,4.0,M,5,0
534,4,Бобров Андрей,Отличное качество  Немного большемерит  на размер L взял M  Для стройных и спортивных широковата  не slim fit ,8.5,M,17,0
535,5,Васильев Анатолий,Качество как всегда достойное  Размер в размер  Берите не пожалеете ,5.0,M,10,0
536,5,Владислав,Качество,1.0,M,1,0
537,5,Евгений,Любимый бренд  Качество супер ,3.0,M,4,0
538,5,Евгений,Качество,1.0,M,1,0
539,5,Евгений,Супер,1.0,M,1,0
540,5,Евгений,👍👍👍👍👍,1.0,M,1,5
541,5,Азат,👍🏻,1.0,M,1,1
542,5,Игорь,Хорошее качество майки,3.0,M,3,0
543,5,Ник,Классическая белая футболка  Плотный хлопок  не просвечивает  Рекомендую,2.6666666666666665,M,8,0
544,5,Торгом,Рекомендую,1.0,M,1,0
545,5,Евгений,Супер,1.0,M,1,0
546,5,Макар,Отличная майка  Немного будет висеть в талии  если она у вас узкая  но кроме этого 5  Качество огонь,9.0,M,18,0
547,5,Сергей,Для зала самое то,4.0,M,4,0
548,5,денис,Отличная футболка для зала  смотрится красиво и материал приятный телу ,10.0,M,10,0
549,5,Разин Александр,Отличная футболка  синтетика 100  Для тренировки самое то  Цвет и крой отличные ,4.0,M,12,0
550,5,тимур,Огонь 🤙,2.0,M,2,1
551,5,Анар,Супер и расцветка и размер,5.0,M,5,0
552,5,Алефиренко Александр,Класс,1.0,M,1,0
553,5,Белоглазов Дмитрий,Большемерит,1.0,M,1,0
554,5,Кашин Артëм,Качество отличное,2.0,M,2,0
555,5,Кашин Артëм,Качество отличное,2.0,M,2,0
556,5,Максим,Приколдесно,1.0,M,1,0
557,5,медведев роман,Как и на фото и описание все так же,9.0,M,9,0
558,5,Василий,Top,1.0,M,1,0
559,5,Кутепов Евгений,Норм ,1.0,M,1,0
560,4,Абонент Не Абонент,Большемерит  перезаказываю,2.0,M,2,0
561,5,Алексей,Хорошая  но большемерит,3.0,M,3,0
562,5,Родион,Футболка классная  но не для всех подойдёт по росту  довольно длинная,11.0,M,11,0
563,5,Артур,Сына доволен Но большимерит,4.0,M,4,0
564,5,Ткаченко Александр,Классная футболка Быстрая доставка,4.0,M,4,0
565,5,Мария Брик,Футболка на лето хороша  приятный цвет  идет размер в размер ,8.0,M,10,0
566,5,Николаев Михаил,Соответствует ,1.0,M,1,0
567,4,Вохмин Руслан,Обычная футболка ни чего особого  Размер соответствует,3.5,M,7,0
568,5,Владимир,Размер в размер  Качество хорошее ,2.5,M,5,0
569,3,Сергей,Брал XXL но она реально большемерит  поэтому отказ,8.0,M,8,0
570,5,Карзов Павел,Хорошая футболка с вышитым принтом  но длинновата,7.0,M,7,0
571,5,Сергей,Хорошая хлопковая ткань  Яркая надпись  Покупкой доволен ,2.333333333333333,M,7,0
572,5,Гоголев Андрей,Все хорошо  Качество у GAP как обычно у любых вещей отличное для этой ценовой категории  Идёт в размер  Рекомендую ,4.75,M,19,0
573,5,Иван,Всё хорошо,2.0,M,2,0
574,5,Зыков Сергей,Хорошая футболка  хорошо сшита,4.0,M,4,0
575,5,михаил,Отличное качество,2.0,M,2,0
576,5,Егор,Качественная футболка  хорошо пошита  Чуть большемерит  но не критично,4.5,M,9,0
577,5,Константин,Если бы вышивка была полностью  то смотрелось бы ещё лучше ,10.0,M,10,0
578,5,Виктор,Очень приятный материал футболки  качество 👍🏼,5.0,M,6,1
579,5,Игорь,Футболка супер  👍😀 качество отличное ,2.5,M,5,2
580,4,Андрей,Маломерит на 2 размера,4.0,M,4,0
581,5,Даниил,Классная футболка  качество ,3.0,M,3,0
582,5,Виктор,Хорошая футболка  качественная  но маломерка ,3.0,M,5,0
583,5,Николай,👍🏻,1.0,M,1,1
584,5,Алексей,🔥🔥🔥,1.0,M,1,3
585,5,Ларин Александр,👍,1.0,M,1,1
586,5,Александр,Качество неплохое за такую цену ,5.0,M,5,0
587,4,Евгений,Кайф футболка  эластичная и очень приятная  облегающая и размер соответсвует,10.0,M,10,0
588,5,Павел,Клёвая футболка  хорошо сидит,4.0,M,4,0
589,5,Павел,Цена  качество  Все хорошо ,1.5,M,4,0
590,5,Виктор,Хорошая футболка,2.0,M,2,0
591,5,Любовь,Хорошая майка,2.0,M,2,0
592,5,Мхитар,Класс,1.0,M,1,0
593,5,Сергей,Супер,1.0,M,1,0
594,5,Сергей,Идеально  брать на 2 размера больше ,6.0,M,6,0
595,5,Аликеев Алексей,Качество хорошее  оочень обтягивающая  ношу М  надо было ХL заказывать,10.0,M,10,0
596,5,Максим,Удобно,1.0,M,1,0
597,5,Филипп,Очень стильная футболка,3.0,M,3,0
598,5,Валерий,Хорошая футболка  маломерит  надо брать на размер  а то и на 2 больше,13.0,M,13,0
599,5,Карнацкий Дмитрий,соответствует фото  облегает по всей форме  есть небольшой стрэтч  рукава не болтаются размерность соответствует  но можно и на размер больше брать отличная футболка,23.0,M,23,0
600,5,Максим,Тянется  Выгляжу спортивно в ней ,2.5,M,5,0
601,5,Вячеслав,Очень маломерит,2.0,M,2,0
602,5,Ярослав,Хороший ценник хорошая футболка,4.0,M,4,0
603,4,Данил,Цена отличная за 800 рублей это подарок ,7.0,M,7,0
604,4,Семен,Качество хорошея маломерит  я не влез,6.0,M,6,0
605,5,Сергей,Идеальный товар и качество ,4.0,M,4,0
606,5,дмитрий,Хорошая футболка  удобная,2.0,M,3,0
607,5,Владислав,Хорошая футболка  тянется хорошо  на спортивное тело самое то,9.0,M,9,0
608,2,Павел,Сильно в обтяжку,3.0,M,3,0
609,4,Кочетов Андрей,Неплохая футболка за свои деньги  хорошо сидит,7.0,M,7,0
610,3,Александр,Обычная  дешёвая 😉👍,3.0,M,3,2
611,4,Максим,Отличная футболка,2.0,M,2,0
612,5,Алексей,Просто пушка  качество отличное,4.0,M,4,0
613,5,Анатолий,Идеально сел на размер 58  Качество 👍,3.5,M,7,1
614,5,Михаил,Отличное качество  Интересный принт ,2.0,M,4,0
615,5,сергей,Легкая  хорошего качества  оригинал 100 проц ,6.0,M,6,0
616,5,Владимир,Качество хорошее  Советую ,1.5,M,3,0
617,5,Хабаров,Качество,1.0,M,1,0
618,5,Алексей,Отличное качество ,2.0,M,2,0
619,5,максим,💥💥💥💥,1.0,M,1,4
620,4,Денис,Клеенчатый принт произвёл неоднозначное впечатление  Размер М на рост 175 длинна нормальная ,6.0,M,12,0
621,5,Дмитрий,Сидит супер,2.0,M,2,0
622,5,Хабаров,Классная футболка,2.0,M,2,0
623,5,Алексей,Отличный принт,2.0,M,2,0
624,5,Хабаров,👍👍👍,1.0,M,1,3
625,5,Алексей,Очень крутой принт  Качество футболки супер,3.0,M,6,0
626,5,Игорь,Хорошая футболка  идет в размер,5.0,M,5,0
627,5,Эдуард,👌,1.0,M,1,1
628,4,Чупров Евгений,Цена  качество,1.0,M,2,0
629,4,Владимир,Неплохая футболка,2.0,M,2,0
630,5,Станислав,Обычная футболка  Своих денег стоит,2.5,M,5,0
631,5,Артем,Хорошая футболка ,2.0,M,2,0
632,5,Шпиркин  Николай,Товар отличный,2.0,M,2,0
633,5,Мартынов Вячеслав,материал для своей цены очень приятный и мягкий  но  чувствуется  что будет работать как пыле сборник  и это не очень то хорошо  сама футболка сделана хорошо  а вырез показывает красоту шеи и ключиц,16.5,M,33,0
634,5,Панфилов Антон,Качество за эту цену хорошее,5.0,M,5,0
635,5,Панфилов Антон,Качество за эту цену хорошее,5.0,M,5,0
636,5,Шеин,Немного маломерит  хорошее качество и приятная цена ,7.0,M,7,0
637,5,Виталий,Футболка супер материал дышащий на рост 178 вес 85 подошла хорошо л,12.0,M,12,0
638,5,Виталий,Футболка супер материал дышащий на рост 178 вес 85 подошла хорошо л,12.0,M,12,0
639,5,Сергей,Отличная футболка для занятий спортом  идёт размер в размер,9.0,M,9,0
640,5,Всеволод,Очень удобная и легкая  хороший крой ,6.0,M,6,0
641,5,Максим,Второй супер  только рукава узкие  до этого покупал однотипную модель рукава другие были  в остальном все как надо,16.0,M,18,0
642,3,Бердников Михаил,Материал очень тонки после двух одеваний появились затяжки,8.0,M,8,0
643,5,Иванов Игорь,Села идеально  При беге тело дышит,3.0,M,6,0
644,5,Раиль,Приятный материал  идеально для бега или тренировок,7.0,M,7,0
645,5,Артём,Лёгкая футболка для тренировок,4.0,M,4,0
646,5,Евгений,Прекрасная футболка  на лето самое то,6.0,M,6,0
647,5,Дернович Иван,Хорошего качество  идеально садится,4.0,M,4,0
648,5,Дернович Иван,Хорошего качество  идеально садится,4.0,M,4,0
649,5,Олег,Хороший на каждый день,4.0,M,4,0
650,5,Алим,Дышащая футболка  села по фигуре отлично ,5.0,M,6,0
651,5,Матвей,👍🏼👌🏼,1.0,M,1,2
652,5,Шамиль,Супер футболка по супер цене  Ламода  Спасибо родненькая 🤩🤩🤩,4.5,M,9,3
653,5,Дмитрий,Отличная футболка для фитнеса ,4.0,M,4,0
654,5,Игорь,Отлично села  приятная к телу ,5.0,M,5,0
655,5,Андрей,Качество на высоте ,3.0,M,3,0
656,3,Станислав,Пойдёт,1.0,M,1,0
657,5,Тимур,Отличное качество  Приятная ткань  Рекомендую,1.6666666666666667,M,5,0
658,5,Алексей,Качество супер  на лето лучше не придумать,7.0,M,7,0
659,5,Денис,Супер,1.0,M,1,0
660,5,Иван,Футболка красивая  но на фото выглядит лучше ,7.0,M,7,0
661,5,Алексей,Хорошая футболка  Размер в размер идёт ,3.0,M,6,0
662,5,Борис,Норм 👌,2.0,M,2,1
663,5,Тимур,Классная футболка  Отличное качество,2.0,M,4,0
664,5,Дмитрий,Размер соответствует  качество хорошее форму не теряет стирали несколько раз ,10.0,M,10,0
665,5,Владимир,Размер в размер  качество 🔥,4.0,M,5,1
666,3,Арон,Материал хороший  но футболка короткая ,5.0,M,5,0
667,5,Кирилл Иванов,Футболка качественная  как другие футболки Calvin Klein из предыдущих коллекций  Качественный материал  качественный принт  Размер М подошёл идеально ,14.0,M,18,0
668,5,Александр,Хорошее качество,2.0,M,2,0
669,5,Евгений,Хлопок  Приятная к телу  Размер подошёл,2.0,M,6,0
670,5,владимир,Великолепно  Качество пушка 😍,1.5,M,4,1
671,5,Николай,Отличный товар  что и хотели ,5.0,M,5,0
672,5,эсфир,Качество 👍🏻 взяла сразу 2 шт для мужа,7.0,M,8,1
673,5,Антон,Хорошее качество ,2.0,M,2,0
674,5,Алексей,Футболка как футболка,3.0,M,3,0
675,4,Игорь,Отличная футболка  Не длинная  приятный материал  Размер в размер  Минус звёздочка из  за брака  пришлось перезаказать  но на 400 руб  дороже  к сожалению ,4.4,M,23,0
676,5,антон,Красиво,1.0,M,1,0
677,4,Михаил,Хорошее качество  доволен ,3.0,M,3,0
678,5,Гасанов Гасан,Хорошая футболка  брал со скидкой,5.0,M,5,0
679,5,Петр,Хорошо сидит  Советую ,1.5,M,3,0
680,5,Олег,Качество — отлично  но немного маломерит  узковата ,7.0,M,7,0
681,4,Владислав,По деньгам,2.0,M,2,0
682,5,Евгений,Футболка под рубашку без галстука  отличное качество ,7.0,M,7,0
683,5,Евгений,Размер отлично подошёл  имелся запах синтетики  но после стирки исчез  Рекомендую ,5.5,M,11,0
684,5,Габдуллин  Габдылян,Армани как всегда высший класс,5.0,M,5,0
685,5,Габдуллин  Габдылян,Армани как всегда высший класс,5.0,M,5,0
686,5,Сергей,Отлично 👍,2.0,M,2,1
687,5,Артем Коростелев,Супео,1.0,M,1,0
688,5,Алекс,Красивая футболка  армани как всегда на высоте,7.0,M,7,0
689,5,диитрий,Прикольная 👍,2.0,M,2,1
690,5,Алексей,Прикольная футболка  Размер в размер,4.0,M,5,0
691,5,Евгений,Нормальная,1.0,M,1,0
692,5,Князев Вячеслав,Отличная яркая футболка на лето  советую всем ,3.5,M,7,0
693,5,Вадим,Классная и стильная вещь,4.0,M,4,0
694,5,Дмитрий,👏,1.0,M,1,1
695,4,Сергей,Качество простое  соответствует цене ,4.0,M,4,0
696,5,Сергей,Качество норм,2.0,M,2,0
697,2,Николай,Размер не соответствует  Такое впечатление  что пришили лейблы перед отправкой  Просто в 2 раза меньше ,5.0,M,15,0
698,5,Игорь,Качество хорошее  Размеру соответствует,2.0,M,4,0
699,5,Горчаков Денис,Хорошо сидит  крутое качество ,4.0,M,4,0
700,5,Репин Юрий,👍,1.0,M,1,1
701,4,Андрей,Материал тянется  сама по себе неплохая  но больше для мужчин с подкаченной фигурой ,13.0,M,13,0
702,4,антон,все хорошо по размеру,4.0,M,4,0
703,5,Василий,Отличная футболка  Размер в размер  Плотно обтягивает  Стреч ,2.0,M,8,0
704,5,руслан,Размер в размер,3.0,M,3,0
705,4,Николай,за свои день хороший вариант,5.0,M,5,0
706,5,Андрей,Майка  как и остальные этого бренда на высоте  села чётко по фигуре,12.0,M,12,0
707,5,Матвей,Хорошая футболка,2.0,M,2,0
708,5,Рустам,Качественная футболка рекомендую ,3.0,M,3,0
709,5,Рахымжанов Дидар,👍,1.0,M,1,1
710,5,Денис,Хорошая качественная футболка  рекомендую ,4.0,M,4,0
711,5,наран,Первый раз взял модель и она мне понравилось,8.0,M,8,0
712,4,Владимир,Хорошая футболка  но  к сожалению  нет такого « хваленного » качества  как ожидалось,11.0,M,13,0
713,5,данил,Качество хорошее,2.0,M,2,0
714,5,антон,Очень клевая  размер в размер,5.0,M,5,0
715,5,Михаил,Хорошая базовая вещь ,3.0,M,3,0
716,5,Омар,Супер,1.0,M,1,0
717,5,Васильевич Денис,Отличная футболка  Советую к покупке ,2.5,M,5,0
718,5,Александр,Очень качественная вещь ,3.0,M,3,0
719,5,Руслан,Все классно Качество отличное,4.0,M,4,0
720,5,Макс,Размер подошел  ткань качественная,4.0,M,4,0
721,5,Руслан,Очень хорошая футболка  Gap как всегда на высоте ,4.0,M,8,0
722,5,Васильевич Денис,Стильно  модно  молодежно ,3.0,M,3,0
723,5,Васильевич Денис,Классная футболка  Модно  Стильно ,1.3333333333333333,M,4,0
724,5,Васильевич Денис,Стильно  модно  молодежно ,3.0,M,3,0
725,3,Александр,👍👍,1.0,M,1,2
726,5,Владислав,Качество 👍,2.0,M,2,1
727,5,Владислав,Качество 👍,2.0,M,2,1
728,5,Михаил,Супер футболка  но большемерит,4.0,M,4,0
729,5,Максим,Всё подошло так как на картинке ,6.0,M,6,0
730,5,Татев,Хорошая  базовая футболка  Размер подошел  👍,2.5,M,6,1
731,5,Александр,Качество  шик  но нужно брать на размер больше  Имхо ,4.5,M,9,0
732,5,Виталий,Хорошая футболка за такие деньги  Идёт в размер ,4.0,M,8,0
733,5,Дмитрий,Качество хорошее ,2.0,M,2,0
734,5,Морозов Данил,Хорошая футболка  размер S хорошо подошел ,6.0,M,6,0
735,5,Андрей,Хорошие качества,2.0,M,2,0
736,5,Иван,Отличная база  в размер,4.0,M,4,0
737,5,Михаил,Класс,1.0,M,1,0
738,5,Анаит,Взяла вторую такую  материал хороший  плотный,6.0,M,6,0
739,5,Анаит,Хорошая базовая футболка,3.0,M,3,0
740,5,Муратович Еркин,Хорошая футболка ,2.0,M,2,0
741,5,Дмитрий,Хорошее качество  Размер в размер ,2.5,M,5,0
742,3,Георгий,Ткань тонковата,2.0,M,2,0
743,5,Роман,Качество супер,2.0,M,2,0
744,5,Максим,Хорошего качества,2.0,M,2,0
745,5,Владислав,Отлично сидит  но немного длинноватая,5.0,M,5,0
746,5,Сергей,Отлично ,1.0,M,1,0
747,5,Губарев Алексей,На тело приятная  но огромная  в принципе как и хотел,10.0,M,10,0
748,5,Роман,хороший материал,2.0,M,2,0
749,5,Евгений,👍,1.0,M,1,1
750,5,Сергей,Качество отличное  но и цена достаточно высока для базовой футболки,10.0,M,10,0
751,5,Аршак,Хорошая х  б футболка,3.0,M,4,0
752,5,Александр,Хорошая футболку  размер соответствует ,4.0,M,4,0
753,5,Рыжков Денис,👍,1.0,M,1,1
754,5,Эльдар,Отличная футболка  Рекомендую,1.5,M,3,0
755,5,Гаджиев Марат,Отличная качественная футболка за такую цену,6.0,M,6,0
756,4,Джалил,За эти деньги  качество шикарное,5.0,M,5,0
757,5,Иван,Огонь,1.0,M,1,0
758,5,Владимир,Очень понравилась Легкая,3.0,M,3,0
759,5,Аскер,Качеством доволен  рекомендую,3.0,M,3,0
760,5,Аскер,Качеством доволен  рекомендую,3.0,M,3,0
761,5,Арай,Для спорта 🔥,3.0,M,3,1
762,5,Константин,Размер подошёл  удобная футболка  качество хорошее  очень лёгкая  👍👍,4.5,M,9,2
763,5,Дмитрий,Качество хорошее  соответствует описанию,4.0,M,4,0
764,5,Асель,Отлично для спорта  свободного кроя ,5.0,M,5,0
765,5,Сергей,👍,1.0,M,1,1
766,5,Калинчев Дмитрий,👍👍👍,1.0,M,1,3
767,5,Рябкин Юрий,Хорошо сидит  Хороший материал в котором можно потеть как угодно и не бояться испортить материал солевыми пятнами с потерей цвета и тд ,11.0,M,22,0
768,5,Виталий,🔥,1.0,M,1,1
769,5,сергей,Норм,1.0,M,1,0
770,5,Дмитрий,Приятная на тело,3.0,M,3,0
771,5,Витязев Максим,Просто и качественно 👍,4.0,M,4,1
772,5,саид,Супер,1.0,M,1,0
773,5,саид,Супер,1.0,M,1,0
774,5,Дмитрий,Круто,1.0,M,1,0
775,5,Дмитрий,Все норм ,2.0,M,2,0
776,4,Сергей,Отлично для тренек 💪🏻,4.0,M,4,1
777,5,Переверзев Денис,Футболку на себе не чувствуешь  Все очень здорово  Давно заказываю на Ламоде  ни одного раза не было претензий  Честно  Качество  доставка  все на уровне  Спасибо ,4.166666666666667,M,25,0
778,3,Александр,Качество материала неочень  Не взял ,2.5,M,5,0
779,5,Сергей,Отличная футболка  Лёгкая и удобная ,2.5,M,5,0
780,5,Азамат,Плотная  цвет не белый  скорее  кремовый  Футболка отличного качества за такие деньги,6.0,M,12,0
781,5,Алишер,Плотный материал  приятная ткань,4.0,M,4,0
782,5,Владимир,👍👍👍👍,1.0,M,1,4
783,5,Максим,Футболка  топ  отлично подошла  смотрится клево ,3.0,M,6,0
784,5,Иван,Плотная  овер сайз футболка очень удобная  Качество супер ,4.0,M,8,0
785,5,Михаил,Качество отличное  размер в размер,5.0,M,5,0
786,5,Денис,Качество просто 🔥🔥🔥,2.0,M,3,3
787,5,Николай,Плотная ткань  хорошее качество,4.0,M,4,0
788,5,Семен,👍,1.0,M,1,1
789,5,Леонович Матвей,Качество на высоте,3.0,M,3,0
790,5,Алексей,Качество огонь,2.0,M,2,0
791,5,Ернар,Качество хорошое 🔥👍👍👍👍,2.0,M,3,5
792,5,Роман,качество,1.0,M,1,0
793,5,Марат,Классика 🔥,1.0,M,2,1
794,5,Денис,Хорошее качество,2.0,M,2,0
795,5,Денис,Хорошее качество,2.0,M,2,0
796,5,Сабит,Пушка,1.0,M,1,0
797,5,Даниил,Плотная ткань,2.0,M,2,0
798,5,Ильяс,Хорошего качество,2.0,M,2,0
799,5,Сергей,Супер,1.0,M,1,0
800,4,Максим,Приятный хлопок  но очень широкая в талии,7.0,M,7,0
801,5,кирилл,👍,1.0,M,1,1
802,5,кирилл,👍,1.0,M,1,1
803,3,Виталий,Так себе … Холщевый какой  то  лучше что  нибудь другое выбрать  Не советую ,3.333333333333333,M,13,0
804,5,Пользователь,Размер в размер  белоснежного цвета 👍🏻,6.0,M,6,1
805,5,Ғұмар,👍👍👍👍,1.0,M,1,4
806,5,Семен,👍,1.0,M,1,1
807,5,Четвериков Владимир,Качество супер,2.0,M,2,0
808,5,Четвериков Владимир,Качество супер,2.0,M,2,0
809,5,Александр,Отличная футболка  заказываю ещё,4.0,M,4,0
810,5,Антон,Качественная хлопковая футболка  Размер соответствует ,2.5,M,5,0
811,5,Андрей,Хорошая  качественная футболка  берите на размер больше 👍,8.0,M,8,1
812,5,Михаил,Супер ,1.0,M,1,0
813,5,Николай,Офигенная цена и качество  Материал интересный и приятный на ощупь  « V » образный вырез как ра з то  что я искал  Размер желательно брать  1  на мой « М » взял « L »  сидит плотно   2 чтобы было свободнее  Чёрный цвет слегка скрывает пивной животик 😄,8.2,M,48,1
814,5,Дмитрий,Хорошая футболка,2.0,M,2,0
815,5,Яхненко Роман,Хорошие футболки  беру не в первый раз,6.0,M,7,0
816,5,Вадим,Трикотаж отличного качества  Рекомендую ,2.0,M,4,0
817,5,Степашин Сергей,Классный материал  не мнётся  сидит отлично,6.0,M,6,0
818,5,Олег,Ничего лишнего ,2.0,M,2,0
819,5,Сергей,Одним словом Hugo  Даже такая простая майка выглядит очень стильно  Идёт в размер,4.333333333333333,M,13,0
820,5,Кирилл,Футболки отличного качества  всем Севнту ,2.5,M,5,0
821,5,Шамиль,Качество на высоте,3.0,M,3,0
822,5,александр,Отличное качество,2.0,M,2,0
823,5,Антон,Хорошее качество  Для тех кому нужно качественная вещь без принтов ,5.0,M,10,0
824,5,сергей,Качество 🔥,2.0,M,2,1
825,5,Олег,👍🏼,1.0,M,1,1
826,3,павел,Узкие рукава  материал хороший,4.0,M,4,0
827,5,Василий,Качество на уровне  Очень понравилось ,2.5,M,5,0
828,5,Петр,Хорошие базовые футболки,3.0,M,3,0
829,5,Михаил,Klass,1.0,M,1,0
830,5,игорь,Качество хорошее  размер соответствует,3.0,M,4,0
831,5,Данил,Отличные базовые футболки,3.0,M,3,0
832,5,Василий,Хорошее качество  сидит отлично  Пришла в упаковке  но уже развернутая и мерили  Возврат,4.333333333333333,M,13,0
833,5,Ином,Хорошее качество  люблю этот бренд  к телу приятная  выкуп,9.0,M,9,0
834,5,алексей,Качество на высоте,3.0,M,3,0
835,5,Андрей,Качество отличное  давно беру футболки этого бренда из хлопка с эластаном,11.0,M,11,0
836,2,Инакентий,Размер не соответствует,3.0,M,3,0
837,5,дмитрий,👍👍👍,1.0,M,1,3
838,3,Самир,Взял на подарок  на спортивную фигуру на животе висит  на людей с животиков  самое то  взял на подарок к новому году  знакомым,22.0,M,22,0
839,5,Станислав,👍🏻,1.0,M,1,1
840,5,Юрий,Хорошее качество ,2.0,M,2,0
841,5,Олег,5,1.0,M,1,0
842,5,Александр,👍,1.0,M,1,1
843,5,Александр,👍,1.0,M,1,1
844,5,Александр,Супер ,1.0,M,1,0
845,5,Тимур,Идеально подошли ,2.0,M,2,0
846,5,филипп,Качество супер  Покупаю уже третий комплект,3.0,M,6,0
847,5,Александр,Качество хорошее  но оверсайз,4.0,M,4,0
848,5,Антон,Оверсайз,1.0,M,1,0
849,5,Александр,Прекрасная недорогая базовая оверсайз футболка  сидит как надо ,8.0,M,8,0
850,5,Расим,Отлично сидит  материал приятный,4.0,M,4,0
851,5,Владимир,Все в норме  в размер попадает ,6.0,M,6,0
852,5,Олег,Сидит идеально  слегка маломерит  Ткань прекрасная  Рекомендую,2.333333333333333,M,7,0
853,5,Валерий,Хорошая футболка  приятная ткань  Маломерит  надо брать на два размера больше ,5.5,M,11,0
854,5,Горчаков Денис,Хорошо сидит  крутое качество ,4.0,M,4,0
855,5,Андрей,Отлично сидит  классный материал,4.0,M,4,0
856,5,Сергей,Супер ,1.0,M,1,0
857,3,Ронжин Сергей,Узка в груди ,3.0,M,3,0
858,5,Сергей,Идеал,1.0,M,1,0
859,4,Олег,Маломерит на два размера,4.0,M,4,0
860,5,Набро Александр,Супер  рекомендую,2.0,M,2,0
861,5,Сергей,Качество приятное и цена не дорогая  Супер  Советую приобрести,3.0,M,9,0
862,5,Сергей,Товар соответствует фото  Не подошла по размеру ,3.5,M,7,0
863,5,Марк,👍,1.0,M,1,1
864,5,Сергей,Качество хорошее,2.0,M,2,0
865,5,Иван,Хорошая футболка  не первая  сделкой доволен  советую,4.0,M,7,0
866,5,Сергей,Отличное качество  Заказывать надо на два размера больше  У меня L  подошёл XXL,4.333333333333333,M,13,0
867,5,Дмитрий,Отличный вариант на спортивную фигуру ,5.0,M,5,0
868,5,Сергей,Облегает  тянется  форму во время носки сохраняет ,6.0,M,7,0
869,5,Константин,Отличная приталенная футболка  Материал очень понравился  Посмотрим как поведёт себя после стирки ,4.0,M,12,0
870,4,владимир,Хороший цвет,2.0,M,2,0
