,stars,name,feedback,avg_sent,gender,num_words,emoji
23,5,Любовь,приятный тело,3.0,M,3,0
24,5,Арай,хороший,2.0,M,2,0
25,5,Роман,отлично,1.0,M,1,0
26,5,Михаил,наверно свой деньга стоить понравиться,8.0,M,8,0
27,5,Иван,свободный приятный,3.0,M,3,1
28,5,гузель,,1.0,M,1,1
29,1,максим,оказаться браковать большой дырка заметить курьер уйти,5.5,M,11,0
30,5,гузель,хороший лишний,4.0,M,4,1
31,5,Антон,классный качество плотный трикотаж просвечивать свободный крой смотреться стильно,5.5,M,11,0
32,5,Рустам,,1.0,M,1,1
33,5,Руслан,материал,2.0,M,2,1
34,5,сергей,большемерить размер взять норма целое,10.0,M,10,0
35,5,Алексей,,1.0,M,1,1
36,5,Дан,потрясать качество,2.0,M,2,0
37,5,Александр,качество,3.0,M,3,0
38,5,Владислав,отличный село качество отличный,7.0,M,7,1
39,5,Вадим,,1.0,M,1,3
40,5,Станислав,подойти рекомендовать,3.0,M,3,0
41,5,Иван,огонь,1.0,M,1,0
42,5,Олег,,1.0,M,1,1
43,5,Сергей,хороший качество деньга супер вариант,7.0,M,7,0
44,5,евгений,,1.0,M,1,1
45,5,евгений,,1.0,M,1,2
46,5,Евгений,покупать бег нравиться,5.0,M,5,0
47,5,Денис,отличный который классно бегать спасибо lamoda скидка,5.0,M,10,0
48,5,Алексей,качество отличный рекомендовать идти размер размер,7.0,M,7,0
49,5,Александр,качество отличный рекомендовать идти размер размер,7.0,M,7,0
50,5,Дмитрий,,1.0,M,1,1
51,5,Денис,отличный лёгкий бег дышать влагоотводить рост 188 взять,4.0,M,16,0
52,5,Владимир,бег чувствовать отлично дышать сидеть тело,16.0,M,16,0
53,5,Рамиль,отлично зал,3.0,M,3,0
54,5,Запир,,1.0,M,1,1
55,5,Руслан,хороший майк,2.0,M,2,0
56,5,Роман,классный брать,3.0,M,3,0
57,5,Роман,классный брать,3.0,M,3,0
58,3,Рязанов Андрей,маломерить короткий,1.5,M,3,0
59,5,Мурад,качество отличный быстрый доставка,5.0,M,5,0
60,5,Марсель,nike nike уровень,3.5,M,7,1
61,5,Озбек Кайыржан,приятный материал хороший качество,4.0,M,4,0
62,5,Юлиан,подарить сын подойти бег топ,2.0,M,6,0
63,5,Асылхан,класс,2.0,M,2,1
64,5,Филипп,лёгкий удобный рекомендовать тренировка,5.0,M,5,0
65,4,Максим,неплохой,1.0,M,1,0
66,5,Всеволод,лёгкий удобный размер размер,5.0,M,5,0
67,5,Павел,хороший вещь свой деньга,5.0,M,5,0
68,5,Кирилл,качество хороший,2.0,M,2,0
69,5,Егор,класс,2.0,M,2,0
70,5,Дмитрий,соответствовать описание качество хороший,4.0,M,4,0
71,5,Асель,отличный модель размер соответсвовать размерный сетка,6.0,M,6,0
72,5,Артем,отличный,2.0,M,2,0
73,5,Юрий,класс,2.0,M,2,1
74,4,Рамис,хороший модель правда ткань порадовать целое плохо,6.0,M,12,0
75,5,Артём,,1.0,M,1,1
76,5,Егор,классный,2.0,M,2,0
77,4,Иван,хороший большемерить размер поэтому отказ,10.0,M,10,0
78,5,Дмитрий,,1.0,M,1,1
79,5,николай,чёткий,0.5,M,1,0
80,5,николай,чёткий,0.5,M,1,0
81,5,николай,чёткий фудболка саветуй купить непожилеть,2.5,M,5,0
82,5,Максим,отличный качественный недорогой немного широкий,3.5,M,7,0
83,5,Максим,отличный качественный недорогой немного широкий,3.5,M,7,0
84,5,Евгений,сидеть,2.0,M,2,0
85,5,эдуард,супер,2.0,M,2,0
86,5,дмитрий,хороший,2.0,M,2,0
87,5,Олег,классный идти размер ткань приятный дышать резина,10.0,M,10,0
88,5,Сергей,цвет отличный материал отличный сшить качественно стирка цвет менять,3.6666666666666665,M,11,0
89,5,Завалин Алексей,интересный принт хороший качество,4.0,M,4,0
90,5,Мистер,понравиться размер точный,5.0,M,5,0
91,5,Евгений,классный весёлый морской понравиться,3.5,M,7,0
92,5,Арсен,материал классный удобный идти размер,3.5,M,7,0
93,2,Георгий,оверсайза оверсайз ворота широкий слишком ткань мягкий совершенно держать форма фото ткань напоминать дешёвый кухонный полотенце точно большемерить,9.333333333333334,M,28,0
94,5,Александр,хороший качество худой высокий парень самый оно,8.0,M,8,0
95,4,Игорь,неплохой материал подверженный деформация воротник сшить немного кривой,11.0,M,11,0
96,5,Сергей,,1.0,M,1,1
97,5,Атаджан,,1.0,M,1,6
98,3,Канарский Кирилл,прийти мятый уходить главный причина отказ покупка стать торчать ниточка множествёный место общий качество сомнительный,11.0,M,22,0
99,3,Григорий,неплохой материал выбрать неудачный ткань,8.0,M,8,0
100,5,Цыбин Сергей,высокий рост,3.0,M,3,0
101,5,Ричард Сапогов,качество отличный стильно,3.0,M,3,0
102,5,Денис,отличный,2.0,M,2,0
103,5,Алексей,хороший качество,2.0,M,2,0
104,5,Андрей,понравиться возможно показаться покупать первый модель заметно большой размер,9.5,M,19,0
105,5,денис,отличный занятие спорт,5.0,M,5,0
106,5,Константин,дать бренд вопрос качество вообще любитель бренд nike adidas последний время подсесть under armour размер большемерить размер некоторый модель прочитать дать идти размер заказать смело заказывать любить тело балахон висеть таки решить оставить рост 180 взять,8.555555555555555,M,77,0
107,5,Миронов Максим,бомба,1.0,M,1,0
108,5,Мкртычян Юрий,норма,1.0,M,1,0
109,2,Георгий,пакет прийти вскрыть нитка торчать вонять просвечивать материал,12.0,M,12,0
110,2,Георгий,пакет прийти вскрыть нитка торчать вонять просвечивать материал,12.0,M,12,0
111,5,Виталий,хороший качество понравиться,3.0,M,3,0
112,5,Миронов Максим,крутой,3.0,M,3,0
113,5,Вячеслав,хороший рекомендовать,4.0,M,4,1
114,5,Александр,отлично,2.0,M,2,0
115,5,Василий,отличный рекомендовать,3.0,M,3,0
116,5,Василий,отличный рекомендовать,3.0,M,3,0
117,5,виктор,лёгкий прозрачный,2.0,M,2,0
118,5,денис,,1.0,M,1,3
119,5,Артём,отличный,2.0,M,2,0
120,3,Ежов Дмитрий,сильно большемерить размер большой ткань плотный целое хороший интересный принтом цвет,7.333333333333333,M,22,0
121,5,шишацкий евгений,хороший повседневный носка цвет особо яркий блёклый стирка линять 700 рубль свой функция выполнять отлично,7.75,M,31,0
122,5,Алексей,отличный длинный ниже стандарт,6.0,M,6,0
123,5,Витальевич Сергий,красивый яркий насыщенный цвет приятный ощупь комфортно носиться,3.0,M,12,5
124,5,Иссеров Дмитрий,полностью соответствовать описание минус летний материал сильно плотный,5.5,M,11,0
125,5,Тимур,отличный качество советовать,4.0,M,4,0
126,5,Шурганов Максим,хороший немного большемерить,5.0,M,5,0
127,5,Алефиренко Александр,длинный качество хороший искать ниже пояс смотреть вариант,18.0,M,18,0
128,3,Роман,длинный большемерить рисунок тускнея фото отказ,4.5,M,9,0
129,4,Яблочкин Дмитрий,большемерить длинный качественный цвет соответствовать фотография,4.0,M,8,0
130,4,Яблочкин Дмитрий,большемерить длинный качественный цвет соответствовать фотография,4.0,M,8,0
131,5,Певко Стасян,отличный свой цена,5.0,M,5,0
132,5,Певко Стасян,отличный свой цена,5.0,M,5,0
133,5,Юлиан,стильный удобный,4.0,M,4,0
134,5,Валерий,свой деньга отличный приобретение,5.0,M,5,0
135,5,лов,,1.0,M,1,0
136,4,Старков Александр,хороший размер размер,5.0,M,5,0
137,5,Ермолов Алексей,тонкий жара идеальный,5.0,M,5,0
138,5,Ян,хороший качество,1.5,M,3,0
139,5,Максим,нормальный,2.0,M,2,0
140,5,Максим,нормальный,2.0,M,2,0
141,5,Максим,нормальный,2.0,M,2,0
142,5,Михаил,параметр рост 192 смотреть грудь 125 смотреть живот 145 взять цвет серый графит синий светлый серый размер каждый цвет 9xl 10xl подойти брать специально свободный навыпуск разница 10xl смотреть широкий тело смотреть каждый сторона набавляться длинный смотреть рукав похожий,11.4,M,57,0
143,4,Мартин,рекомендовать понравиться качество,3.0,M,3,0
144,5,андрей,спасибо,1.0,M,1,0
145,5,Азамат,отличный качество,3.0,M,3,0
146,5,андрей,суперский качество,2.0,M,2,0
147,5,Андрей,,1.0,M,1,1
148,5,Андрей,деньга,4.0,M,4,1
149,5,Андрей,круто,1.0,M,1,0
150,5,Андрей,супер,1.0,M,1,0
151,5,Андрей,отлично,1.0,M,1,0
152,5,Андрей,деньга вполне достойно,5.0,M,5,0
153,5,меньков артур,немного маломерить матерьял,2.0,M,4,0
154,5,меньков артур,немного маломерить матерьял,2.0,M,4,0
155,5,александр,идеально село одевать пиджак,6.0,M,6,0
156,5,Ботнарь  Валерий,,2.0,M,2,2
157,5,Ботнарь  Валерий,,2.0,M,2,2
158,5,Кирилл,крутой советовать качество boss,3.0,M,6,0
159,5,Кирилл,целое понравиться,4.0,M,4,0
160,5,Андрей,отличный ткань аккуратный шов размер размер стильно красиво соответствовать бренд,2.4,M,12,0
161,5,Евгений,отличный качество довольный покупка,4.0,M,4,0
162,5,Эдик,хороший базовый,3.0,M,3,0
163,4,Александр Толмачев,хороший качество,2.0,M,2,0
164,4,Артем,слегка просвечиваться,2.0,M,2,0
165,5,Денис,супер,2.0,M,2,0
166,5,Олег,хороший качественный деньга редкость наш время,5.0,M,10,0
167,5,Макс,неплохой,2.0,M,2,0
168,5,Руслан,хороший качество,2.0,M,2,0
169,5,Аркадий,удобно качество,4.0,M,4,0
170,5,Роман,отличный качество сидеть плотный ткань,3.0,M,6,0
171,5,Андрей,,1.0,M,1,1
172,5,Владимир,отличный,2.0,M,2,0
173,5,Михайлов Михаил,качество,2.0,M,2,3
174,5,алексей,стирка ещё хороший качество,6.0,M,6,1
175,5,Южиков Александр,базовый хороший качество,5.0,M,5,0
176,5,Павел,супер,1.0,M,1,0
177,5,Антон,супер качество,2.0,M,2,0
178,5,Долгушин Роман,качество хороший большемерить,5.0,M,5,0
179,5,шишминцев игорь,хороший отличный качество скатываться деформироваться,4.0,M,8,0
180,5,Алексей,хороший,1.0,M,1,0
181,5,Тимур,идти размер размер,4.0,M,4,0
182,5,Чумарин Ильнар,идти размер размер,4.0,M,4,0
183,5,Подобед Денис,классный качество,3.0,M,3,0
184,5,Денис,нормальный оверсайза,5.0,M,5,0
185,5,дмитрий,хороший,2.0,M,2,0
186,5,когутяк Игорь,соответствовать,3.0,M,3,0
187,4,Владимир,оверсайза просто сильно большемерить,7.0,M,7,2
188,5,Арефьев Павел,отличный качество сразу видно брать рука ожидать неизвестный фирма хороший продукция советовать брать ещё,7.333333333333333,M,22,0
189,5,Иван,свободный приятный,3.0,M,3,1
190,5,гузель,,1.0,M,1,1
191,1,максим,оказаться браковать большой дырка заметить курьер уйти,5.5,M,11,0
192,5,гузель,хороший лишний,4.0,M,4,1
193,5,Антон,классный качество плотный трикотаж просвечивать свободный крой смотреться стильно,5.5,M,11,0
194,5,Рустам,,1.0,M,1,1
195,5,Руслан,материал,2.0,M,2,1
196,5,сергей,большемерить размер взять норма целое,10.0,M,10,0
197,5,Алексей,,1.0,M,1,1
198,5,Дан,потрясать качество,2.0,M,2,0
199,5,Александр,качество,3.0,M,3,0
200,5,Евгений,плотный,2.0,M,2,0
201,5,Юрий,,1.0,M,1,1
202,5,Юрий,,1.0,M,1,1
203,1,Андрей,первый стирка стать пара размер маленький выброс,5.5,M,11,0
204,4,Роман,хороший текстиль немного маломерить,5.0,M,5,0
205,3,Владимир,маломерить отказ,2.0,M,2,0
206,3,Потапов Александр,размер маленький заявить качество вид,10.0,M,10,0
207,5,Евгений,,1.0,M,1,3
208,5,Дмитрий,материал приятный подойти худой парень,3.0,M,6,0
209,5,Антон,свой деньга норма,4.0,M,4,0
210,4,Хохлов Дмитрий,норма,1.0,M,1,0
211,5,Алексей,материал приятный качество хороший,5.0,M,5,0
212,5,Евгений,хороший качество,3.0,M,3,0
213,5,Павел,хороший качество качественный принт сидеть тело приятно,10.0,M,10,1
214,4,Дмитрий,погорячиться заказывать жизнь выглядеть,8.0,M,8,0
215,5,Сафронов Александр,хороший футба,2.0,M,2,0
216,5,Борисов Алексей,цвет,4.0,M,4,0
217,5,Жамьян,толстовка супер,2.0,M,2,0
218,5,глеб,органический хлопок отличный качество,5.0,M,5,1
219,5,Толпаров Махар,,1.0,M,1,1
220,5,Толпаров Махар,,1.0,M,1,1
221,5,Юрий,хороший качество,2.0,M,2,0
222,5,Пётр,крутой качество,5.0,M,5,1
223,5,Михаил,сидеть,2.0,M,2,0
224,5,Дмитрий,качество супер пожалеть взять,8.0,M,8,0
225,5,Денис,чётко,1.0,M,1,0
226,5,сергей,отличный качество забрать задумываться,6.0,M,6,0
227,5,Владислав,томми обычно безупречно забрать задумываться село размер,8.0,M,16,0
228,5,игорь,отличный качество маломерный жаль размер подойти,4.5,M,9,0
229,5,Хейчиев Юрий,отличный,1.0,M,1,0
230,5,Хейчиев Юрий,отличный,1.0,M,1,0
231,5,Владимир,,1.0,M,1,1
232,5,Асан,лёгкий лето самый,5.0,M,5,0
233,5,Виктор Бардунаев,качество хороший размер соответствовать,2.0,M,4,0
234,5,Михаил,цена качество хороший цвет понравиться летний вариант,4.5,M,9,0
235,5,Шайдулин Максим,кайф,1.0,M,1,0
236,5,Игорь,деньга качество классно,7.0,M,7,0
237,5,Алексей,классный качественный,1.0,M,2,0
238,5,Кирилл,хороший,2.0,M,2,0
239,5,Игорь,классный майк размер размер,6.0,M,6,1
240,5,сергей,syper,1.0,M,1,0
241,5,Михаил,хороший базовый мягкий хлопковый простой дорогой,4.5,M,9,0
242,5,сергей,размер качество пушка,5.0,M,5,0
243,5,Алексей,качество высота,3.0,M,3,0
244,5,дмитрий,клёвый,1.0,M,1,0
245,5,Сергей,супер,2.0,M,2,0
246,5,Максим,хороший ткань лёгкий,3.0,M,3,0
247,5,дмитрий,материал хороший сидеть отлично,4.0,M,4,0
248,5,Игорь,приятный тело удобный,5.0,M,5,0
249,3,Павел,хороший маломерить,3.0,M,3,0
250,4,Рамиль,хороший свой деньга,5.0,M,5,0
251,5,евгений,отличный носить село отлично,5.0,M,5,0
252,5,Алексей,хороший,3.0,M,3,0
253,5,Пахмутов Игорь,,1.0,M,1,1
254,5,Владимир,плетение фасон копия 300 бакс,10.0,M,10,0
255,5,Александр,отлично сидеть,2.0,M,2,0
256,5,Александр,удобный гладить,2.5,M,5,0
257,5,Александр,,2.0,M,2,0
258,5,тимур,качественный дорого смотреться смотреть свой замысловатый дизайн заказать ещё,7.5,M,15,0
259,5,Алексей,ворота широкий,6.0,M,6,0
260,5,евгений,отличный размер совпадать носить заказать регулярно покупать майка бренд довольный,8.5,M,17,0
261,5,Магжан,классный,2.0,M,2,0
262,5,Алексей,отличный,2.0,M,2,0
263,5,Сергей,подойти отлично размер соответствовать,4.0,M,4,0
264,5,Андрей,отличный размер соответствовать,4.0,M,4,0
265,5,Сергей,хороший лёгкий майк,3.0,M,3,0
266,5,Данил,приятный ткань супер качество скидка ламода спасибо десятка брать,4.0,M,12,0
267,5,Сергей,хороший,2.0,M,2,0
268,5,Костров Роман,отличный,1.0,M,2,0
269,5,Костров Роман,отличный качество отменный,1.3333333333333333,M,4,0
270,5,Дмитрий,,1.0,M,1,3
271,5,Сергей,ливайс сделать адекватный принт свой тишоткать спасибо ламода хотяб пара месяц проходить город встречать брат клон идентичный флаг ливайс пузо любить ливайс засилье пасть остановить приобретение продукция данный бренд время принтом прямо таки отлично надеяться небольшой логотип никто понравиться,12.6,M,63,0
272,5,Рустам,внешний вид качество высокий уровень,7.0,M,7,0
273,5,Станислав,отличный,2.0,M,2,0
274,5,Фёдор,,1.0,M,1,1
275,5,Дмитрий,качество высота заказать ещё,6.0,M,6,0
276,5,Казаков Павел,отличный качество 4ая hilfiger конкурент ещё найти крайний мера цена,8.5,M,17,0
277,5,егор,фото качество отличный,5.0,M,5,0
278,5,Александр,качественный хлопок немного грубоватый оверсайза примерно размер,4.0,M,8,0
279,5,Кирилл,оверсайза онли,2.0,M,2,0
280,5,николай,качество отличный забрать,4.0,M,4,1
281,5,Денис,класс,1.0,M,1,0
282,5,Владимир,шикарный цвет коралловый близкий цикломеновой отказ,5.5,M,11,0
283,5,Тарас,качество хлопок высокий уровень цвет божественный,3.5,M,7,0
284,5,Асан,крутой свободный слегка длинный,4.0,M,4,0
285,5,Кукушкин Артем,отличный оверсайза оказаться немного большой ожидать рост 174 обхват грудь 101,14.0,M,14,0
286,5,Роман,качество супер,2.0,M,2,0
287,5,Максим,хороший качество,2.0,M,2,0
288,5,Владислав,отлично сидеть немного длинноватый,5.0,M,5,0
289,5,Сергей,отлично,1.0,M,1,0
290,5,Губарев Алексей,тело приятный огромный принцип хотеть,10.0,M,10,0
291,5,Роман,хороший материал,2.0,M,2,0
292,5,Евгений,,1.0,M,1,1
293,5,Сергей,качество отличный цена достаточно высокий базовый,10.0,M,10,0
294,5,Аршак,хороший,4.0,M,4,0
295,5,Сергей,длинноватый немного,2.0,M,2,0
296,5,Кирилл,обтягивать,1.0,M,1,0
297,5,Алексей,фишка цвет оно бросаться глаз выглядеть прекрасно понравиться,6.333333333333333,M,19,0
298,5,Алексей,цвет супер качество хороший смотреться неплохо размер подойти,8.0,M,8,0
299,5,Роман,понравиться стиль милитари качество высота,9.0,M,9,1
300,5,Олег,стильный достойный качество,4.0,M,4,0
301,5,Дмитрий,деньга отличный майк,5.0,M,5,0
302,5,Федорчук Георгий,качество супер,2.0,M,2,0
303,5,Круглов Вячеслав,хороший тонкий лёгкий цвет темно зелёный цена думать завысить размер подойти отлично,3.75,M,15,0
304,5,Сергей,приятный тело довольный,3.0,M,6,0
305,4,Владимир,лёгкий лето хотеться плотный ткань спорт фигура отказ,12.0,M,12,0
306,5,Максим,хороший базовый,3.0,M,3,0
307,3,евгений,первый стирка потерять вид,5.0,M,5,0
308,5,Александр,супер,2.0,M,2,0
309,5,Александр,хороший качество сидеть отлично,5.0,M,5,1
310,5,Александр,отличный качество матерьял,4.0,M,4,2
311,5,Алексей,точно размер просвечивать,2.5,M,5,0
312,4,Егор,маломерка,1.0,M,1,0
313,5,Константин,классический приятный ощупь рекомендовать,3.0,M,6,0
314,5,Евгений,фасон расцветка идеальный сидеть бесформенный мешок ужасный стиль девяностый качество идеальный плечо шов прострочить силиконовый лента ярлык ворот напечатать изнутри ткань пришить следовательно шея колет хлопок ворситься скатываться гладиться легко,6.5,M,52,0
315,5,Евгений,хороший покрой качество вообще никакой нарекание,7.0,M,14,0
316,5,Александр,,1.0,M,1,0
317,5,Дмитрий,супер отличный качество приятный ткань,5.0,M,5,0
318,5,Владислав,качество хороший достаточно плотный материал,5.0,M,5,0
319,4,Виталий,нормально,1.0,M,1,0
320,3,Евгений,понравиться одеть сразу растянуться,4.5,M,9,0
321,4,Георгий,качество нормальный большой,5.0,M,5,0
322,4,Юрий,приемлемый качество соответствовать цена,5.0,M,5,0
323,4,Александр,,2.0,M,2,0
324,3,Даниил,прозрачный плёнка,3.0,M,3,0
325,5,Артем,хороший лишний,4.0,M,4,0
326,3,Алексей,достаточно широкий покрой плюс ткань ворситься кусок думать катышек отказаться,9.5,M,19,0
327,5,Денис,лёгкий качество хороший,3.0,M,3,0
328,1,Иван,качество,3.0,M,3,0
329,5,Бортников Кирилл,отличный лето,4.0,M,4,0
330,5,Виталий,отличный качественный база,4.0,M,4,0
331,5,Денис,материал хороший,2.0,M,2,0
332,5,Антон,хороший сидеть красиво хороший летний вариант,7.0,M,7,0
333,4,Олег,плотный ткань слегка тяжеловатый скорее прохладный погода качество неплохой,3.6666666666666665,M,11,0
334,5,Сергей,хороший длинноватый,4.0,M,4,0
335,5,Дмитрий,норма,1.0,M,1,0
336,4,Алмаз,обычный сидеть свободно,4.0,M,4,0
337,5,Николай,хороший,2.0,M,2,0
338,5,Николай,хороший,2.0,M,2,0
339,5,Николай,хороший,2.0,M,2,0
340,5,Евгений,материал мягкий немного большемерить,4.0,M,4,0
341,5,Владимир,приятный материал размер размер,3.0,M,6,0
342,5,Руслан,хороший плотный мягкий ткань соотношение цена качество высота,5.0,M,10,0
343,5,Пустовалов Олег,качество понравиться размер размер,5.0,M,5,0
344,5,Николай,отлично брать одинаковый размер округлый ворот образный второй вариант показаться богатый емах взять оба особенно повеселить фуфайка шильдик,5.4,M,27,0
345,4,Рустам,качество высота бренд бренд большемерить худить лонгслив бренд размер смело брать обтяжка ткань плотный толстой писать отзыв тонкий мочь назвать менее соска выделяться рельеф лично нравиться отказаться,10.666666666666666,M,64,0
346,5,Григорий,крутой удобный,2.0,M,2,0
347,5,евгений,хороший качество брать рост 185 вес 102 смотреться свободно обтяжка,8.5,M,17,0
348,5,Эльдар,прекрасный классический подходить любой спортивный брюки размер размер,4.0,M,12,1
349,5,сергей,отличный,2.0,M,2,0
350,5,Сергей,норма,1.0,M,1,0
351,5,Александр,цвет максимально белоснежный приятный ткань,5.0,M,5,0
352,5,Олег,качество хороший,2.0,M,2,0
353,5,Александр,отличный качество приятный тело,3.0,M,6,0
354,5,Делюков Василий,цвет немного отличаться реальность светлый качество огонь,4.0,M,8,0
355,5,Андрей,картинка классический качество отличный,8.0,M,8,0
356,5,Евгений,класс,1.0,M,1,0
357,5,Юрий,качество отличный,2.0,M,2,0
358,5,Рагим,отличный приятный материал впитывать пот комфортно заниматься,5.0,M,10,0
359,5,морозов константин,понравиться,1.0,M,1,0
360,5,Кирилл,бег,5.0,M,5,1
361,5,Каримов Калыбек,,1.0,M,1,1
362,3,Щукин Евгений,отличный,1.0,M,1,0
363,5,Евгений,реал хороший фото,6.0,M,6,0
364,5,Кирилл,,1.0,M,1,0
365,4,Сергей,отлично фитнес бег,5.0,M,5,0
366,5,Уджал,качество высота,3.0,M,3,0
367,5,Ином,цвет качество,4.0,M,4,1
368,5,Айжан,качество размер размер,5.0,M,5,1
369,5,Владимир,стирка цвет остаться прежний качество,9.0,M,9,0
370,5,Вадим,,1.0,M,1,1
371,5,Алексей,качественный рекомендовать,1.5,M,3,0
372,5,Чаусский Антон,качество,2.0,M,2,1
373,1,Иван,товар соответствовать описание написать камбоджа прислать вьетнам,9.0,M,9,0
374,5,тухватуллин руслан,понравиться качество супер,3.0,M,3,0
375,5,Владимир,пока нравиться главное чёрный цвет оставаться чёрный стирка заказывать размер adidas часто большемерить подойти размер,14.0,M,28,0
376,5,Игорь,супер,1.0,M,1,0
377,5,Вячеслав,подходить,1.0,M,1,0
378,5,Атаманчук  Евгений,отличный подойти размер размер соотношение цена качество рекомендовать,2.75,M,11,0
379,5,Атаманчук  Евгений,отличный подойти размер размер соотношение цена качество рекомендовать,2.75,M,11,0
380,5,Атаманчук  Евгений,отличный подойти размер размер соотношение цена качество рекомендовать,2.75,M,11,0
381,5,Артур,обычно отлично,5.0,M,5,1
382,5,Артур,качественный майк,3.0,M,3,1
383,5,Носков Михаил,хороший плотный хлопок аккуратный мулёк лишний,8.0,M,8,0
384,5,Дмитрий,хороший качество отлично повседневный,5.0,M,5,0
385,4,виталий,свободный,3.0,M,3,1
386,5,Дмитрий,отличный качество свободный,5.0,M,5,1
387,5,Александр,устроить,2.0,M,2,0
388,4,андрей,размер большой,3.0,M,3,0
389,5,Алексей,хорошоя качество,2.0,M,2,0
390,2,Богданов Максим,короче решить написать апдейт полезно стирка градус село пол размер стать вроде фигура странно закрутить вдоль продольный ось несколько градус носка постоянно возникать желание одёрнуть ибо туловище закрутить пока ещё адаптироваться возможно второй стирка закрутиться сторона стать свой место посмотреть хотеть сдать обратно тащиться пункт писать бумага объяснять дело закрутка короче оставить пока покупать ранний изделие бренд около видимо старуха бывать порнуха короче парень думать покупка оно радость добро,14.333333333333334,M,129,0
391,5,Богданов Максим,приличный качество ткань принта размер немного большемерить лето самый вентиляция,15.0,M,15,0
392,5,Богданов Максим,приличный качество ткань принта размер немного большемерить лето самый вентиляция,15.0,M,15,0
393,5,Михаил,качество отличный размер размер,5.0,M,5,0
394,5,Газиз,удобный лёгкий,4.0,M,4,0
395,5,Тимур,крутяк,1.0,M,1,0
396,5,Тимур,размер размер комфортный,5.0,M,5,0
397,5,Андрей,отличный лёгкий,3.0,M,3,0
398,5,Григорий,удобный приятный тело,4.0,M,4,0
399,5,Делюков Василий,лёгкий дышать лето отлично спасибо магазин,7.0,M,7,0
400,5,Захар,отличный качество,2.0,M,2,0
401,5,Сергей,лёгкий удобный идеальный тренировка зал,4.0,M,8,0
402,5,Александров Алексей,классный,2.0,M,2,0
403,5,Юрий,отлично,2.0,M,2,1
404,5,Александр,качественный,2.0,M,2,0
405,5,Руссу Исай,супер,1.0,M,1,0
406,5,Каменев Павел,,1.0,M,1,1
407,5,Семибратов Олег,хороший,2.0,M,2,0
408,5,Владимир,отлично,2.0,M,2,1
409,5,Руслан,комфорт,1.0,M,1,0
410,5,Александр,неплохо,1.0,M,1,0
411,5,Матосян Нарек,nan,0.0,M,0,0
412,5,Даниил,нормально нормально,2.0,M,2,0
413,5,Александр,лёгкий лето самый,5.0,M,5,0
414,5,муртазалиев рустам,хороший качество лето самый размер размер,3.333333333333333,M,10,0
415,5,Владимир,,1.0,M,1,1
416,5,кирилл,,1.0,M,1,1
417,5,Владимир,приятный ощупь красивый,4.5,M,9,0
418,5,Алексей,отлично,1.0,M,1,0
419,5,Тимур,свой цена отличный,5.0,M,5,0
420,5,Андрей,хороший,2.0,M,2,0
421,5,Владислав,фотболка плотный качество хороший,4.0,M,4,0
422,5,Зверев Сергей,отличный,2.0,M,2,0
423,5,Владимир,качественно,1.0,M,1,0
424,5,сергей,хороший,2.0,M,2,0
425,5,Николай,пока ткань отличный,4.0,M,4,0
426,5,Валерий,отличный,2.0,M,2,0
427,4,Степан,немного растягиваться низ майка рукав несколько стирка целое неплохой плотный любой стиль,9.0,M,18,0
428,5,Гузель,хороший качество хороший,2.0,M,4,0
429,5,Игорь,чёрный нравиться просто шикардос первый плотный трикотаж который держать форма растягиваться болтаться ветер второй идти размер размер надеяться стирка остаться,8.75,M,35,0
430,5,Дмитрий,,1.0,M,1,1
431,5,Роберт,приятный качественный размер соответсвовать,7.0,M,7,0
432,5,Казарян Давид,прекрасный качество упаковать чётко,5.0,M,5,0
433,5,Санджар,хороший,1.0,M,1,0
434,5,Нуржан,материал хороший,2.0,M,2,0
435,5,Дедов Кирилл,хороший материал довольно плотный,5.0,M,5,0
436,5,Михайлов Игорь,любить чёрный шикардос трикотаж плотный держать форма надеяться стирка потерять вид идти размер размер,7.666666666666667,M,23,0
437,5,Максим,майк плотный смотреться отлично лишний аккуратный лейбл взять белый,12.0,M,12,0
438,5,Эрик,отличный товар покупать стоить свой деньга,6.0,M,6,0
439,1,Виктор,,1.0,M,1,1
440,5,Владимир,подойти,1.0,M,1,0
441,5,Константин,отличный,1.0,M,1,0
442,5,Алексей,,1.0,M,1,1
443,5,Иван,супер хлопок,2.0,M,2,0
444,5,Дамир,классно сидеть,2.0,M,2,0
445,5,Ринат,отлично качество бомба,2.0,M,4,0
446,5,Альберт,приятный тело,3.0,M,3,0
447,4,Роман,нормально,1.0,M,1,0
448,5,Сергей,отличный качество,2.0,M,2,0
449,5,святослав,качество,1.0,M,1,0
450,5,Дмитрий,качество супер,2.0,M,2,0
451,5,Александр,отличный хлопковый идти размер любить свободный брать размер большой,15.0,M,15,0
452,4,Владимир,плохой качество,3.0,M,3,0
453,5,руслан,стирка потерять цвет форма,8.0,M,8,0
454,5,Андрей,отличный размер размер,5.0,M,5,0
455,5,Алексей,классный маломерка размер увы подойти,4.5,M,9,0
456,5,Алексеев Геннадий,качество вполне,2.0,M,2,0
457,5,Бабий Владимир,майк майк хороший,4.0,M,4,0
458,5,ислам,супер качество отличный довольный покупка,2.0,M,6,0
459,5,Иван,норма размер,3.0,M,3,0
460,5,Михаил,классный качественный идти размер,3.0,M,6,0
461,5,Юрий,маломерить норма,5.0,M,5,1
462,5,ммм,,1.0,M,1,1
